"cond" "subj" "trial" "pattern" "resp" "RT" "true_cat" "obs_cat" "learn"
"8200" 4 9 8 8 1 847 1 1 1
"8201" 4 9 9 2 1 526 0 0 1
"8202" 4 9 10 8 1 648 1 1 1
"8203" 4 9 11 5 1 1081 0 0 1
"8204" 4 9 12 6 1 373 1 1 1
"8205" 4 9 13 4 1 1690 1 1 1
"8206" 4 9 14 1 1 847 0 0 1
"8207" 4 9 15 3 1 828 0 0 1
"8208" 4 9 16 7 1 648 1 1 1
"8209" 4 9 17 2 1 536 0 0 1
"8210" 4 9 18 4 0 1049 1 0 1
"8211" 4 9 19 7 0 691 1 0 1
"8212" 4 9 20 3 1 967 0 0 1
"8213" 4 9 21 6 1 1432 1 1 1
"8214" 4 9 22 1 1 626 0 0 1
"8215" 4 9 23 5 1 795 0 0 1
"8216" 4 9 24 8 1 866 1 1 1
"8217" 4 9 25 1 1 534 0 0 1
"8218" 4 9 26 6 1 1360 1 1 1
"8219" 4 9 27 3 1 569 0 0 1
"8220" 4 9 28 4 0 610 1 0 1
"8221" 4 9 29 8 1 1056 1 1 1
"8222" 4 9 30 7 1 2373 1 1 1
"8223" 4 9 31 2 1 576 0 0 1
"8224" 4 9 32 5 1 1898 0 0 1
"8225" 4 9 33 5 1 671 0 0 1
"8226" 4 9 34 1 1 595 0 0 1
"8227" 4 9 35 6 1 715 1 1 1
"8228" 4 9 36 8 1 1477 1 1 1
"8229" 4 9 37 2 1 1077 0 0 1
"8230" 4 9 38 7 0 2387 1 0 1
"8231" 4 9 39 3 1 909 0 0 1
"8232" 4 9 40 4 1 2907 1 1 1
"8233" 4 9 41 1 1 616 0 0 1
"8234" 4 9 42 4 1 920 1 1 1
"8235" 4 9 43 8 1 1007 1 1 1
"8236" 4 9 44 6 1 733 1 1 1
"8237" 4 9 45 3 1 559 0 0 1
"8238" 4 9 46 2 1 1400 0 0 1
"8239" 4 9 47 7 1 693 1 1 1
"8240" 4 9 48 5 1 804 0 0 1
"8241" 4 9 49 1 0 1064 0 1 1
"8242" 4 9 50 6 1 922 1 1 1
"8243" 4 9 51 7 1 915 1 1 1
"8244" 4 9 52 8 1 935 1 1 1
"8245" 4 9 53 5 1 722 0 0 1
"8246" 4 9 54 3 1 816 0 0 1
"8247" 4 9 55 2 1 880 0 0 1
"8248" 4 9 56 4 0 1386 1 0 1
"8249" 4 9 57 6 1 764 1 1 1
"8250" 4 9 58 7 1 1477 1 1 1
"8251" 4 9 59 3 1 792 0 0 1
"8252" 4 9 60 2 1 662 0 0 1
"8253" 4 9 61 8 1 653 1 1 1
"8254" 4 9 62 1 1 569 0 0 1
"8255" 4 9 63 5 1 3105 0 0 1
"8256" 4 9 64 4 1 1247 1 1 1
"8257" 4 10 1 5 0 1944 0 1 1
"8258" 4 10 2 7 1 1073 1 1 1
"8259" 4 10 3 3 1 1364 0 0 1
"8260" 4 10 4 4 0 1166 1 0 1
"8261" 4 10 5 2 1 1510 0 0 1
"8262" 4 10 6 1 1 1274 0 0 1
"8263" 4 10 7 6 1 481 1 1 1
"8264" 4 10 8 8 1 1172 1 1 1
"8265" 4 10 9 2 1 969 0 0 1
"8266" 4 10 10 8 1 974 1 1 1
"8267" 4 10 11 5 1 913 0 0 1
"8268" 4 10 12 6 1 960 1 1 1
"8269" 4 10 13 4 0 1147 1 0 1
"8270" 4 10 14 1 1 831 0 0 1
"8271" 4 10 15 3 1 1000 0 0 1
"8272" 4 10 16 7 1 915 1 1 1
"8273" 4 10 17 2 1 755 0 0 1
"8274" 4 10 18 4 1 1181 1 1 1
"8275" 4 10 19 7 0 765 1 0 1
"8276" 4 10 20 3 1 987 0 0 1
"8277" 4 10 21 6 1 1209 1 1 1
"8278" 4 10 22 1 1 753 0 0 1
"8279" 4 10 23 5 0 504 0 1 1
"8280" 4 10 24 8 1 766 1 1 1
"8281" 4 10 25 1 1 703 0 0 1
"8282" 4 10 26 6 1 1041 1 1 1
"8283" 4 10 27 3 1 1282 0 0 1
"8284" 4 10 28 4 0 688 1 0 1
"8285" 4 10 29 8 1 912 1 1 1
"8286" 4 10 30 7 1 677 1 1 1
"8287" 4 10 31 2 1 784 0 0 1
"8288" 4 10 32 5 0 1214 0 1 1
"8289" 4 10 33 5 1 757 0 0 1
"8290" 4 10 34 1 1 936 0 0 1
"8291" 4 10 35 6 1 573 1 1 1
"8292" 4 10 36 8 1 744 1 1 1
"8293" 4 10 37 2 1 836 0 0 1
"8294" 4 10 38 7 1 618 1 1 1
"8295" 4 10 39 3 1 1022 0 0 1
"8296" 4 10 40 4 0 692 1 0 1
"8297" 4 10 41 1 1 596 0 0 1
"8298" 4 10 42 4 0 1172 1 0 1
"8299" 4 10 43 8 1 840 1 1 1
"8300" 4 10 44 6 1 1046 1 1 1
"8301" 4 10 45 3 1 1047 0 0 1
"8302" 4 10 46 2 1 654 0 0 1
"8303" 4 10 47 7 1 700 1 1 1
"8304" 4 10 48 5 1 919 0 0 1
"8305" 4 10 49 1 1 838 0 0 1
"8306" 4 10 50 6 0 962 1 0 1
"8307" 4 10 51 7 1 510 1 1 1
"8308" 4 10 52 8 1 527 1 1 1
"8309" 4 10 53 5 0 1214 0 1 1
"8310" 4 10 54 3 1 715 0 0 1
"8311" 4 10 55 2 1 727 0 0 1
"8312" 4 10 56 4 0 828 1 0 1
"8313" 4 10 57 6 1 969 1 1 1
"8314" 4 10 58 7 1 871 1 1 1
"8315" 4 10 59 3 1 709 0 0 1
"8316" 4 10 60 2 1 618 0 0 1
"8317" 4 10 61 8 1 601 1 1 1
"8318" 4 10 62 1 1 621 0 0 1
"8319" 4 10 63 5 1 1068 0 0 1
"8320" 4 10 64 4 0 827 1 0 1
"8321" 4 11 1 5 0 3759 0 1 1
"8322" 4 11 2 7 1 1832 1 1 1
"8323" 4 11 3 3 1 872 0 0 1
"8324" 4 11 4 4 0 1580 1 0 1
"8325" 4 11 5 2 1 1025 0 0 1
"8326" 4 11 6 1 1 673 0 0 1
"8327" 4 11 7 6 1 1105 1 1 1
"8328" 4 11 8 8 1 1133 1 1 1
"8329" 4 11 9 2 1 1273 0 0 1
"8330" 4 11 10 8 1 704 1 1 1
"8331" 4 11 11 5 0 1738 0 1 1
"8332" 4 11 12 6 1 878 1 1 1
"8333" 4 11 13 4 0 1406 1 0 1
"8334" 4 11 14 1 1 1144 0 0 1
"8335" 4 11 15 3 1 1431 0 0 1
"8336" 4 11 16 7 1 615 1 1 1
"8337" 4 11 17 2 1 1219 0 0 1
"8338" 4 11 18 4 1 1959 1 1 1
"8339" 4 11 19 7 0 1233 1 0 1
"8340" 4 11 20 3 1 814 0 0 1
"8341" 4 11 21 6 1 1308 1 1 1
"8342" 4 11 22 1 1 1377 0 0 1
"8343" 4 11 23 5 0 3365 0 1 1
"8344" 4 11 24 8 1 955 1 1 1
"8345" 4 11 25 1 1 661 0 0 1
"8346" 4 11 26 6 1 512 1 1 1
"8347" 4 11 27 3 1 1074 0 0 1
"8348" 4 11 28 4 1 1371 1 1 1
"8349" 4 11 29 8 1 1072 1 1 1
"8350" 4 11 30 7 1 966 1 1 1
"8351" 4 11 31 2 1 1242 0 0 1
"8352" 4 11 32 5 1 1274 0 0 1
"8353" 4 11 33 5 1 834 0 0 1
"8354" 4 11 34 1 1 1171 0 0 1
"8355" 4 11 35 6 1 455 1 1 1
"8356" 4 11 36 8 1 554 1 1 1
"8357" 4 11 37 2 1 1214 0 0 1
"8358" 4 11 38 7 1 673 1 1 1
"8359" 4 11 39 3 1 576 0 0 1
"8360" 4 11 40 4 1 1094 1 1 1
"8361" 4 11 41 1 1 612 0 0 1
"8362" 4 11 42 4 1 2662 1 1 1
"8363" 4 11 43 8 1 820 1 1 1
"8364" 4 11 44 6 1 541 1 1 1
"8365" 4 11 45 3 1 3944 0 0 1
"8366" 4 11 46 2 1 851 0 0 1
"8367" 4 11 47 7 1 616 1 1 1
"8368" 4 11 48 5 0 1041 0 1 1
"8369" 4 11 49 1 1 680 0 0 1
"8370" 4 11 50 6 1 820 1 1 1
"8371" 4 11 51 7 1 581 1 1 1
"8372" 4 11 52 8 1 582 1 1 1
"8373" 4 11 53 5 1 888 0 0 1
"8374" 4 11 54 3 1 667 0 0 1
"8375" 4 11 55 2 1 955 0 0 1
"8376" 4 11 56 4 0 1247 1 0 1
"8377" 4 11 57 6 1 662 1 1 1
"8378" 4 11 58 7 1 696 1 1 1
"8379" 4 11 59 3 1 1663 0 0 1
"8380" 4 11 60 2 1 1889 0 0 1
"8381" 4 11 61 8 1 725 1 1 1
"8382" 4 11 62 1 1 688 0 0 1
"8383" 4 11 63 5 0 1129 0 1 1
"8384" 4 11 64 4 1 680 1 1 1
"8385" 4 12 1 5 0 1415 0 1 1
"8386" 4 12 2 7 0 3021 1 0 1
"8387" 4 12 3 3 1 2114 0 0 1
"8388" 4 12 4 4 1 5887 1 1 1
"8389" 4 12 5 2 0 3046 0 1 1
"8390" 4 12 6 1 0 4365 0 1 1
"8391" 4 12 7 6 1 5604 1 1 1
"8392" 4 12 8 8 1 2878 1 1 1
"8393" 4 12 9 2 1 2764 0 0 1
"8394" 4 12 10 8 1 1734 1 1 1
"8395" 4 12 11 5 0 3352 0 1 1
"8396" 4 12 12 6 1 999 1 1 1
"8397" 4 12 13 4 0 1152 1 0 1
"8398" 4 12 14 1 1 994 0 0 1
"8399" 4 12 15 3 1 975 0 0 1
"8400" 4 12 16 7 1 1084 1 1 1
"8401" 4 12 17 2 0 1166 0 1 1
"8402" 4 12 18 4 1 1257 1 1 1
"8403" 4 12 19 7 1 848 1 1 1
"8404" 4 12 20 3 0 2710 0 1 1
"8405" 4 12 21 6 1 2393 1 1 1
"8406" 4 12 22 1 1 869 0 0 1
"8407" 4 12 23 5 0 6103 0 1 1
"8408" 4 12 24 8 1 533 1 1 1
"8409" 4 12 25 1 1 833 0 0 1
"8410" 4 12 26 6 0 1777 1 0 1
"8411" 4 12 27 3 1 2120 0 0 1
"8412" 4 12 28 4 0 2773 1 0 1
"8413" 4 12 29 8 1 885 1 1 1
"8414" 4 12 30 7 1 1304 1 1 1
"8415" 4 12 31 2 1 719 0 0 1
"8416" 4 12 32 5 0 1989 0 1 1
"8417" 4 12 33 5 1 1944 0 0 1
"8418" 4 12 34 1 1 898 0 0 1
"8419" 4 12 35 6 1 2924 1 1 1
"8420" 4 12 36 8 1 824 1 1 1
"8421" 4 12 37 2 1 1048 0 0 1
"8422" 4 12 38 7 1 1078 1 1 1
"8423" 4 12 39 3 1 6453 0 0 1
"8424" 4 12 40 4 1 1454 1 1 1
"8425" 4 12 41 1 1 2056 0 0 1
"8426" 4 12 42 4 0 989 1 0 1
"8427" 4 12 43 8 1 591 1 1 1
"8428" 4 12 44 6 1 599 1 1 1
"8429" 4 12 45 3 1 1207 0 0 1
"8430" 4 12 46 2 1 661 0 0 1
"8431" 4 12 47 7 1 768 1 1 1
"8432" 4 12 48 5 0 1504 0 1 1
"8433" 4 12 49 1 1 687 0 0 1
"8434" 4 12 50 6 1 1694 1 1 1
"8435" 4 12 51 7 1 1009 1 1 1
"8436" 4 12 52 8 1 591 1 1 1
"8437" 4 12 53 5 1 2039 0 0 1
"8438" 4 12 54 3 1 880 0 0 1
"8439" 4 12 55 2 1 492 0 0 1
"8440" 4 12 56 4 1 4457 1 1 1
"8441" 4 12 57 6 1 1465 1 1 1
"8442" 4 12 58 7 1 937 1 1 1
"8443" 4 12 59 3 1 1460 0 0 1
"8444" 4 12 60 2 1 673 0 0 1
"8445" 4 12 61 8 1 701 1 1 1
"8446" 4 12 62 1 1 621 0 0 1
"8447" 4 12 63 5 1 2161 0 0 1
"8448" 4 12 64 4 0 674 1 0 1
"8449" 4 13 1 5 0 2385 0 1 1
"8450" 4 13 2 7 1 1114 1 1 1
"8451" 4 13 3 3 0 1011 0 1 1
"8452" 4 13 4 4 0 997 1 0 1
"8453" 4 13 5 2 1 4176 0 0 1
"8454" 4 13 6 1 0 785 0 1 1
"8455" 4 13 7 6 1 2798 1 1 1
"8456" 4 13 8 8 0 2422 1 0 1
"8457" 4 13 9 2 1 4984 0 0 1
"8458" 4 13 10 8 0 700 1 0 1
"8459" 4 13 11 5 0 1922 0 1 1
"8460" 4 13 12 6 1 1292 1 1 1
"8461" 4 13 13 4 1 4168 1 1 1
"8462" 4 13 14 1 1 963 0 0 1
"8463" 4 13 15 3 1 1645 0 0 1
"8464" 4 13 16 7 1 1290 1 1 1
"8465" 4 13 17 2 1 662 0 0 1
"8466" 4 13 18 4 1 830 1 1 1
"8467" 4 13 19 7 1 3434 1 1 1
"8468" 4 13 20 3 1 736 0 0 1
"8469" 4 13 21 6 1 1043 1 1 1
"8470" 4 13 22 1 1 738 0 0 1
"8471" 4 13 23 5 0 802 0 1 1
"8472" 4 13 24 8 1 1604 1 1 1
"8473" 4 13 25 1 1 917 0 0 1
"8474" 4 13 26 6 1 1068 1 1 1
"8475" 4 13 27 3 1 3228 0 0 1
"8476" 4 13 28 4 1 750 1 1 1
"8477" 4 13 29 8 0 842 1 0 1
"8478" 4 13 30 7 1 1068 1 1 1
"8479" 4 13 31 2 1 763 0 0 1
"8480" 4 13 32 5 0 829 0 1 1
"8481" 4 13 33 5 1 889 0 0 1
"8482" 4 13 34 1 1 4049 0 0 1
"8483" 4 13 35 6 1 836 1 1 1
"8484" 4 13 36 8 1 840 1 1 1
"8485" 4 13 37 2 1 689 0 0 1
"8486" 4 13 38 7 1 659 1 1 1
"8487" 4 13 39 3 1 571 0 0 1
"8488" 4 13 40 4 1 641 1 1 1
"8489" 4 13 41 1 1 543 0 0 1
"8490" 4 13 42 4 1 811 1 1 1
"8491" 4 13 43 8 1 614 1 1 1
"8492" 4 13 44 6 1 1242 1 1 1
"8493" 4 13 45 3 1 659 0 0 1
"8494" 4 13 46 2 1 618 0 0 1
"8495" 4 13 47 7 1 879 1 1 1
"8496" 4 13 48 5 0 1175 0 1 1
"8497" 4 13 49 1 1 586 0 0 1
"8498" 4 13 50 6 1 663 1 1 1
"8499" 4 13 51 7 1 2028 1 1 1
"8500" 4 13 52 8 1 743 1 1 1
"8501" 4 13 53 5 1 499 0 0 1
"8502" 4 13 54 3 1 603 0 0 1
"8503" 4 13 55 2 1 1146 0 0 1
"8504" 4 13 56 4 1 678 1 1 1
"8505" 4 13 57 6 1 504 1 1 1
"8506" 4 13 58 7 1 3416 1 1 1
"8507" 4 13 59 3 1 547 0 0 1
"8508" 4 13 60 2 1 589 0 0 1
"8509" 4 13 61 8 1 578 1 1 1
"8510" 4 13 62 1 1 533 0 0 1
"8511" 4 13 63 5 1 680 0 0 1
"8512" 4 13 64 4 1 632 1 1 1
"8513" 4 14 1 5 0 961 0 1 1
"8514" 4 14 2 7 0 5573 1 0 1
"8515" 4 14 3 3 1 1840 0 0 1
"8516" 4 14 4 4 1 3498 1 1 1
"8517" 4 14 5 2 1 2653 0 0 1
"8518" 4 14 6 1 1 1890 0 0 1
"8519" 4 14 7 6 1 1756 1 1 1
"8520" 4 14 8 8 1 1408 1 1 1
"8521" 4 14 9 2 1 1304 0 0 1
"8522" 4 14 10 8 1 1210 1 1 1
"8523" 4 14 11 5 0 5645 0 1 1
"8524" 4 14 12 6 1 1164 1 1 1
"8525" 4 14 13 4 0 1677 1 0 1
"8526" 4 14 14 1 1 1294 0 0 1
"8527" 4 14 15 3 1 2227 0 0 1
"8528" 4 14 16 7 1 1303 1 1 1
"8529" 4 14 17 2 1 909 0 0 1
"8530" 4 14 18 4 1 3642 1 1 1
"8531" 4 14 19 7 1 846 1 1 1
"8532" 4 14 20 3 1 730 0 0 1
"8533" 4 14 21 6 1 1080 1 1 1
"8534" 4 14 22 1 1 754 0 0 1
"8535" 4 14 23 5 0 1823 0 1 1
"8536" 4 14 24 8 1 838 1 1 1
"8537" 4 14 25 1 1 882 0 0 1
"8538" 4 14 26 6 1 948 1 1 1
"8539" 4 14 27 3 1 1077 0 0 1
"8540" 4 14 28 4 0 1162 1 0 1
"8541" 4 14 29 8 1 1023 1 1 1
"8542" 4 14 30 7 1 1004 1 1 1
"8543" 4 14 31 2 0 1833 0 1 1
"8544" 4 14 32 5 1 3843 0 0 1
"8545" 4 14 33 5 1 1562 0 0 1
"8546" 4 14 34 1 1 962 0 0 1
"8547" 4 14 35 6 1 896 1 1 1
"8548" 4 14 36 8 1 782 1 1 1
"8549" 4 14 37 2 0 3403 0 1 1
"8550" 4 14 38 7 1 989 1 1 1
"8551" 4 14 39 3 1 1600 0 0 1
"8552" 4 14 40 4 1 1136 1 1 1
"8553" 4 14 41 1 1 1621 0 0 1
"8554" 4 14 42 4 1 1082 1 1 1
"8555" 4 14 43 8 1 758 1 1 1
"8556" 4 14 44 6 1 1014 1 1 1
"8557" 4 14 45 3 1 683 0 0 1
"8558" 4 14 46 2 1 2484 0 0 1
"8559" 4 14 47 7 1 1294 1 1 1
"8560" 4 14 48 5 1 1264 0 0 1
"8561" 4 14 49 1 1 2733 0 0 1
"8562" 4 14 50 6 1 762 1 1 1
"8563" 4 14 51 7 1 1757 1 1 1
"8564" 4 14 52 8 1 1107 1 1 1
"8565" 4 14 53 5 1 940 0 0 1
"8566" 4 14 54 3 1 894 0 0 1
"8567" 4 14 55 2 1 2020 0 0 1
"8568" 4 14 56 4 1 1982 1 1 1
"8569" 4 14 57 6 1 1337 1 1 1
"8570" 4 14 58 7 1 2284 1 1 1
"8571" 4 14 59 3 1 1317 0 0 1
"8572" 4 14 60 2 1 1577 0 0 1
"8573" 4 14 61 8 1 2682 1 1 1
"8574" 4 14 62 1 0 1543 0 1 1
"8575" 4 14 63 5 1 1499 0 0 1
"8576" 4 14 64 4 1 973 1 1 1
"8577" 4 15 1 5 0 1078 0 1 1
"8578" 4 15 2 7 0 1440 1 0 1
"8579" 4 15 3 3 1 952 0 0 1
"8580" 4 15 4 4 0 2022 1 0 1
"8581" 4 15 5 2 0 2158 0 1 1
"8582" 4 15 6 1 1 3213 0 0 1
"8583" 4 15 7 6 1 2223 1 1 1
"8584" 4 15 8 8 1 1166 1 1 1
"8585" 4 15 9 2 0 1979 0 1 1
"8586" 4 15 10 8 1 2512 1 1 1
"8587" 4 15 11 5 1 2599 0 0 1
"8588" 4 15 12 6 1 3088 1 1 1
"8589" 4 15 13 4 1 1050 1 1 1
"8590" 4 15 14 1 1 705 0 0 1
"8591" 4 15 15 3 1 679 0 0 1
"8592" 4 15 16 7 0 1092 1 0 1
"8593" 4 15 17 2 1 2327 0 0 1
"8594" 4 15 18 4 0 1678 1 0 1
"8595" 4 15 19 7 0 1257 1 0 1
"8596" 4 15 20 3 0 5004 0 1 1
"8597" 4 15 21 6 1 2501 1 1 1
"8598" 4 15 22 1 1 3193 0 0 1
"8599" 4 15 23 5 1 2088 0 0 1
"8600" 4 15 24 8 1 2387 1 1 1
"8601" 4 15 25 1 1 2171 0 0 1
"8602" 4 15 26 6 0 2299 1 0 1
"8603" 4 15 27 3 1 5033 0 0 1
"8604" 4 15 28 4 1 1576 1 1 1
"8605" 4 15 29 8 1 955 1 1 1
"8606" 4 15 30 7 1 1093 1 1 1
"8607" 4 15 31 2 1 2205 0 0 1
"8608" 4 15 32 5 0 2046 0 1 1
"8609" 4 15 33 5 1 1328 0 0 1
"8610" 4 15 34 1 1 1938 0 0 1
"8611" 4 15 35 6 1 1588 1 1 1
"8612" 4 15 36 8 1 1634 1 1 1
"8613" 4 15 37 2 0 910 0 1 1
"8614" 4 15 38 7 1 1325 1 1 1
"8615" 4 15 39 3 1 2844 0 0 1
"8616" 4 15 40 4 0 982 1 0 1
"8617" 4 15 41 1 1 1494 0 0 1
"8618" 4 15 42 4 1 919 1 1 1
"8619" 4 15 43 8 1 2437 1 1 1
"8620" 4 15 44 6 1 1010 1 1 1
"8621" 4 15 45 3 1 771 0 0 1
"8622" 4 15 46 2 1 1658 0 0 1
"8623" 4 15 47 7 1 1876 1 1 1
"8624" 4 15 48 5 0 810 0 1 1
"8625" 4 15 49 1 1 2799 0 0 1
"8626" 4 15 50 6 0 1088 1 0 1
"8627" 4 15 51 7 0 5487 1 0 1
"8628" 4 15 52 8 0 1446 1 0 1
"8629" 4 15 53 5 1 1177 0 0 1
"8630" 4 15 54 3 1 1274 0 0 1
"8631" 4 15 55 2 0 1382 0 1 1
"8632" 4 15 56 4 0 927 1 0 1
"8633" 4 15 57 6 0 1280 1 0 1
"8634" 4 15 58 7 1 673 1 1 1
"8635" 4 15 59 3 0 806 0 1 1
"8636" 4 15 60 2 1 7672 0 0 1
"8637" 4 15 61 8 0 2669 1 0 1
"8638" 4 15 62 1 1 1034 0 0 1
"8639" 4 15 63 5 0 2955 0 1 1
"8640" 4 15 64 4 0 1084 1 0 1
"8641" 4 16 1 5 0 1839 0 1 1
"8642" 4 16 2 7 0 1055 1 0 1
"8643" 4 16 3 3 1 2083 0 0 1
"8644" 4 16 4 4 0 1405 1 0 1
"8645" 4 16 5 2 0 2829 0 1 1
"8646" 4 16 6 1 1 1894 0 0 1
"8647" 4 16 7 6 1 1660 1 1 1
"8648" 4 16 8 8 1 1076 1 1 1
"8649" 4 16 9 2 1 861 0 0 1
"8650" 4 16 10 8 1 752 1 1 1
"8651" 4 16 11 5 0 1119 0 1 1
"8652" 4 16 12 6 0 920 1 0 1
"8653" 4 16 13 4 0 1190 1 0 1
"8654" 4 16 14 1 0 1381 0 1 1
"8655" 4 16 15 3 1 1049 0 0 1
"8656" 4 16 16 7 0 1829 1 0 1
"8657" 4 16 17 2 1 1667 0 0 1
"8658" 4 16 18 4 1 2542 1 1 1
"8659" 4 16 19 7 1 1458 1 1 1
"8660" 4 16 20 3 1 828 0 0 1
"8661" 4 16 21 6 0 2893 1 0 1
"8662" 4 16 22 1 1 744 0 0 1
"8663" 4 16 23 5 0 1605 0 1 1
"8664" 4 16 24 8 1 3037 1 1 1
"8665" 4 16 25 1 1 1018 0 0 1
"8666" 4 16 26 6 0 1329 1 0 1
"8667" 4 16 27 3 1 511 0 0 1
"8668" 4 16 28 4 0 1203 1 0 1
"8669" 4 16 29 8 1 828 1 1 1
"8670" 4 16 30 7 1 754 1 1 1
"8671" 4 16 31 2 1 733 0 0 1
"8672" 4 16 32 5 0 1319 0 1 1
"8673" 4 16 33 5 1 1139 0 0 1
"8674" 4 16 34 1 1 761 0 0 1
"8675" 4 16 35 6 0 1433 1 0 1
"8676" 4 16 36 8 1 921 1 1 1
"8677" 4 16 37 2 1 1018 0 0 1
"8678" 4 16 38 7 1 598 1 1 1
"8679" 4 16 39 3 1 661 0 0 1
"8680" 4 16 40 4 0 734 1 0 1
"8681" 4 16 41 1 1 823 0 0 1
"8682" 4 16 42 4 0 823 1 0 1
"8683" 4 16 43 8 1 662 1 1 1
"8684" 4 16 44 6 0 1880 1 0 1
"8685" 4 16 45 3 1 1595 0 0 1
"8686" 4 16 46 2 1 1148 0 0 1
"8687" 4 16 47 7 1 898 1 1 1
"8688" 4 16 48 5 1 1716 0 0 1
"8689" 4 16 49 1 1 754 0 0 1
"8690" 4 16 50 6 1 1416 1 1 1
"8691" 4 16 51 7 1 1135 1 1 1
"8692" 4 16 52 8 1 1107 1 1 1
"8693" 4 16 53 5 1 1373 0 0 1
"8694" 4 16 54 3 1 698 0 0 1
"8695" 4 16 55 2 1 981 0 0 1
"8696" 4 16 56 4 1 983 1 1 1
"8697" 4 16 57 6 1 874 1 1 1
"8698" 4 16 58 7 1 2141 1 1 1
"8699" 4 16 59 3 1 946 0 0 1
"8700" 4 16 60 2 1 994 0 0 1
"8701" 4 16 61 8 1 1218 1 1 1
"8702" 4 16 62 1 1 726 0 0 1
"8703" 4 16 63 5 1 1096 0 0 1
"8704" 4 16 64 4 1 1080 1 1 1
"8705" 4 17 1 5 0 1051 0 1 1
"8706" 4 17 2 7 0 1713 1 0 1
"8707" 4 17 3 3 1 1789 0 0 1
"8708" 4 17 4 4 0 744 1 0 1
"8709" 4 17 5 2 1 642 0 0 1
"8710" 4 17 6 1 1 770 0 0 1
"8711" 4 17 7 6 1 637 1 1 1
"8712" 4 17 8 8 1 483 1 1 1
"8713" 4 17 9 2 1 513 0 0 1
"8714" 4 17 10 8 1 457 1 1 1
"8715" 4 17 11 5 0 715 0 1 1
"8716" 4 17 12 6 1 907 1 1 1
"8717" 4 17 13 4 0 692 1 0 1
"8718" 4 17 14 1 1 624 0 0 1
"8719" 4 17 15 3 1 1162 0 0 1
"8720" 4 17 16 7 1 664 1 1 1
"8721" 4 17 17 2 1 484 0 0 1
"8722" 4 17 18 4 0 600 1 0 1
"8723" 4 17 19 7 1 799 1 1 1
"8724" 4 17 20 3 0 663 0 1 1
"8725" 4 17 21 6 1 983 1 1 1
"8726" 4 17 22 1 1 490 0 0 1
"8727" 4 17 23 5 0 1029 0 1 1
"8728" 4 17 24 8 1 654 1 1 1
"8729" 4 17 25 1 1 671 0 0 1
"8730" 4 17 26 6 1 1866 1 1 1
"8731" 4 17 27 3 1 1094 0 0 1
"8732" 4 17 28 4 1 1926 1 1 1
"8733" 4 17 29 8 1 663 1 1 1
"8734" 4 17 30 7 1 488 1 1 1
"8735" 4 17 31 2 1 650 0 0 1
"8736" 4 17 32 5 1 1595 0 0 1
"8737" 4 17 33 5 1 1012 0 0 1
"8738" 4 17 34 1 1 1366 0 0 1
"8739" 4 17 35 6 1 880 1 1 1
"8740" 4 17 36 8 1 533 1 1 1
"8741" 4 17 37 2 1 481 0 0 1
"8742" 4 17 38 7 1 442 1 1 1
"8743" 4 17 39 3 1 2057 0 0 1
"8744" 4 17 40 4 1 1446 1 1 1
"8745" 4 17 41 1 1 637 0 0 1
"8746" 4 17 42 4 1 1327 1 1 1
"8747" 4 17 43 8 1 502 1 1 1
"8748" 4 17 44 6 1 1287 1 1 1
"8749" 4 17 45 3 1 1323 0 0 1
"8750" 4 17 46 2 1 1263 0 0 1
"8751" 4 17 47 7 1 884 1 1 1
"8752" 4 17 48 5 1 1215 0 0 1
"8753" 4 17 49 1 1 721 0 0 1
"8754" 4 17 50 6 1 1040 1 1 1
"8755" 4 17 51 7 1 661 1 1 1
"8756" 4 17 52 8 1 475 1 1 1
"8757" 4 17 53 5 1 1035 0 0 1
"8758" 4 17 54 3 1 1117 0 0 1
"8759" 4 17 55 2 1 566 0 0 1
"8760" 4 17 56 4 1 1488 1 1 1
"8761" 4 17 57 6 1 1153 1 1 1
"8762" 4 17 58 7 1 573 1 1 1
"8763" 4 17 59 3 1 907 0 0 1
"8764" 4 17 60 2 1 1771 0 0 1
"8765" 4 17 61 8 1 488 1 1 1
"8766" 4 17 62 1 1 499 0 0 1
"8767" 4 17 63 5 1 1124 0 0 1
"8768" 4 17 64 4 1 934 1 1 1
"8769" 4 18 1 5 0 818 0 1 1
"8770" 4 18 2 7 0 793 1 0 1
"8771" 4 18 3 3 1 1441 0 0 1
"8772" 4 18 4 4 0 1103 1 0 1
"8773" 4 18 5 2 0 1280 0 1 1
"8774" 4 18 6 1 1 920 0 0 1
"8775" 4 18 7 6 1 797 1 1 1
"8776" 4 18 8 8 0 940 1 0 1
"8777" 4 18 9 2 0 1005 0 1 1
"8778" 4 18 10 8 1 1119 1 1 1
"8779" 4 18 11 5 0 1733 0 1 1
"8780" 4 18 12 6 0 329 1 0 1
"8781" 4 18 13 4 0 252 1 0 1
"8782" 4 18 14 1 1 245 0 0 1
"8783" 4 18 15 3 0 900 0 1 1
"8784" 4 18 16 7 1 298 1 1 1
"8785" 4 18 17 2 1 1405 0 0 1
"8786" 4 18 18 4 1 775 1 1 1
"8787" 4 18 19 7 1 1142 1 1 1
"8788" 4 18 20 3 1 744 0 0 1
"8789" 4 18 21 6 1 622 1 1 1
"8790" 4 18 22 1 1 413 0 0 1
"8791" 4 18 23 5 0 416 0 1 1
"8792" 4 18 24 8 1 429 1 1 1
